OBJECTID,Borough,Type,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,Borough Name,Neighborhood Tabulation Area Code (NTACODE),Neighborhood Tabulation Area (NTA),Council Distrcit,Postcode,BoroCD,Census Tract,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
10258,3,Free,40.71765823,-73.96030116,995254.8123,200741.2577,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021163,2/1/2018,3,Brooklyn,BK73,North Side-South Side,33,11249,301,555,555,3062172,3023347500,4663,"(40.7176582282, -73.9603011562)"
12392,3,Free,40.675377,-73.872106,1019725.639,185360.3593,Subway Station,SN 188,Brooklyn,TransitWirelessWiFi,,9/9/9999,3,Brooklyn,BK82,East New York,42,11208,305,1196,1196,0,0,1722,"(40.675377, -73.8721059998)"
9759,1,Free,40.74232206,-73.98538074,988301.067,209724.9054,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010812,5/24/2018,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,2,10010,105,56,56,1016880,1008560020,4876,"(40.7423220602, -73.9853807405)"
11705,3,Limited Free,40.572675,-73.985618,988245.469,147917.7236,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,9/9/9999,3,Brooklyn,BK21,Seagate-Coney Island,47,11224,313,352,352,3189656,3070730101,1262,"(40.5726749996, -73.9856179998)"
10483,2,Limited Free,40.878445,-73.87548,1018684.58,259343.4827,Outdoor,3 free 10 min sessions,Bronx,GuestWiFi,,9/9/9999,2,Bronx,BX43,Norwood,11,10467,207,423,423,0,0,861,"(40.8784449997, -73.8754800001)"
11690,3,Limited Free,40.573551,-73.977366,990537.8778,148237.3565,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,9/9/9999,3,Brooklyn,BK21,Seagate-Coney Island,47,11224,313,352,352,3245159,3086970008,1247,"(40.5735509999, -73.9773659998)"
10240,4,Free,40.74432049,-73.95348371,997139.5001,210456.0814,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-020994,4/24/2018,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,7,7,4000266,4000450000,4645,"(40.7443204903, -73.9534837102)"
10321,3,Free,40.68406084,-73.87053741,1020156.064,188524.768,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021921,11/21/2017,3,Brooklyn,BK83,Cypress Hills-City Line,37,11208,305,184,184,3327234,3041480040,4726,"(40.6840608397, -73.8705374096)"
10967,1,Free,40.802684,-73.945158,999433.2121,231721.1931,Outdoor,,New York,Harlem Wi-Fi,,9/9/9999,1,Manhattan,MN11,Central Harlem South,9,10026,110,200,200,0,0,801,"(40.8026839999, -73.9451580005)"
12589,1,Free,40.82704355,-73.95022615,998025.0331,240595.4109,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002057,9/18/2017,1,Manhattan,MN04,Hamilton Heights,7,10031,109,229,229,1062381,1020920040,3602,"(40.8270435498, -73.9502261503)"
10064,4,Free,40.68086185,-73.84648873,1026827.93,187370.0577,Library,,Ozone Park,QBPL_WIRELESS,,9/9/9999,4,Queens,QN56,Ozone Park,32,11417,410,54,54,4189526,4091130030,488,"(40.6808618482, -73.8464887284)"
9842,1,Limited Free,40.824131,-73.942464,1000173.924,239535.5787,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,9/9/9999,1,Manhattan,MN04,Hamilton Heights,9,10039,110,231,231,1084164,1020520001,982,"(40.8241309998, -73.9424640006)"
9953,4,Free,40.74706242,-73.94424368,999699.2444,211456.5489,Library,,Long Island City,QBPL_WIRELESS,,9/9/9999,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,19,19,4539937,4000790030,368,"(40.7470624208, -73.9442436779)"
12308,4,Free,40.741288,-73.904656,1010670.685,209362.205,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001149,1/5/2017,4,Queens,QN63,Woodside,26,11377,402,245,245,4432196,4023140000,3491,"(40.7412880001, -73.9046559997)"
12201,1,Free,40.76566545,-73.95740873,996048.1093,218232.1902,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012770,5/11/2018,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5,10065,108,116,116,1045578,1014630050,4216,"(40.7656654522, -73.9574087323)"
11401,1,Free,40.74104,-73.997871,984839.9676,209257.4792,Subway Station,SN 321,New York,TransitWirelessWiFi,,9/9/9999,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,81,81,0,0,1512,"(40.7410399998, -73.9978709994)"
11395,2,Free,40.81841,-73.926718,1004533.601,237454.4661,Subway Station,SN 435,Bronx,TransitWirelessWiFi,,9/9/9999,2,Bronx,BX39,Mott Haven-Port Morris,17,10451,201,51,51,0,0,1506,"(40.81841, -73.9267179996)"
10412,1,Free,40.803786,-73.946159,999155.835,232122.5184,Outdoor,,New York,Harlem Wi-Fi,,9/9/9999,1,Manhattan,MN11,Central Harlem South,9,10027,110,200,200,1053274,1017187501,268,"(40.8037859998, -73.9461589995)"
12905,1,Free,40.83424538,-73.94115905,1000532.612,243220.8578,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-006041,7/21/2016,1,Manhattan,MN36,Washington Heights South,7,10032,112,245,245,1062798,1021180040,3759,"(40.8342453801, -73.9411590502)"
12538,1,Free,40.766148,-73.979721,989867.3985,218405.7804,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000375,7/12/2017,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,137,137,1024904,1010290040,3189,"(40.7661480002, -73.9797210006)"
12910,3,Free,40.68745727,-73.98192018,989264.1307,189736.1704,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-006141,3/29/2018,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11217,302,37,37,3000000,3001660040,3764,"(40.6874572699, -73.9819201796)"
12096,2,Free,40.86208577,-73.89952057,1012043.275,253374.638,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-000087,7/20/2017,2,Bronx,BX40,Fordham South,14,10468,205,237,237,2013908,2031730030,3051,"(40.8620857697, -73.8995205706)"
10799,2,Free,40.808719,-73.907657,1009813.183,233928.6779,Subway Station,SN 374,Bronx,TransitWirelessWiFi,,9/9/9999,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,31,31,0,0,1621,"(40.808719, -73.9076570006)"
12232,1,Free,40.736214,-73.9849,988434.6662,207499.5683,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000253,7/14/2016,1,Manhattan,MN21,Gramercy,2,10003,106,48,48,1019580,1008990000,3115,"(40.736214, -73.9848999999)"
9772,1,Free,40.73827778,-74.00567121,982678.385,208251.1587,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010844,1/17/2019,1,Manhattan,MN23,West Village,3,10014,102,79,79,1011645,1006260010,4889,"(40.7382777799, -74.0056712102)"
9639,1,Free,40.82900248,-73.93727923,1001607.613,241311.4216,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011040,9/9/9999,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10039,110,236,236,1000000,1020400060,4838,"(40.8290024803, -73.9372792304)"
11542,4,Limited Free,40.731675,-73.865607,1021496.883,205874.0798,Indoor,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN18,Rego Park,29,11374,406,71702,71702,4050408,4020770050,1066,"(40.7316749998, -73.8656070003)"
11582,4,Limited Free,40.687191,-73.769559,1048159.074,189722.7056,Indoor,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN08,St. Albans,27,11434,412,426,426,4268835,4124060180,1136,"(40.687191, -73.7695589996)"
12345,3,Free,40.69934194,-73.99218679,986416.4747,194065.6848,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-001009,2/13/2017,3,Brooklyn,BK09,Brooklyn Heights-Cobble Hill,33,11201,302,1,1,3001646,3002210020,3455,"(40.69934194, -73.9921867902)"
10988,1,Free,40.703,-74.0168,979591.8919,195398.7749,Outdoor,,New York,attwifi,,9/9/9999,1,Manhattan,MN99,park-cemetery-etc-Manhattan,1,10004,101,319,319,0,1000030001,23,"(40.7029999997, -74.0167999996)"
11442,1,Free,40.744154,-73.97619,990847.684,210392.8982,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010832,3/9/2018,1,Manhattan,MN20,Murray Hill-Kips Bay,2,10016,106,70,70,1078843,1009390000,3938,"(40.7441540003, -73.9761899997)"
11269,1,Free,40.7887051,-73.97641054,990782.2018,226624.3211,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010634,11/15/2017,1,Manhattan,MN12,Upper West Side,6,10024,107,175,175,1076251,1012347500,3899,"(40.7887050997, -73.97641054)"
10812,1,Free,40.723402,-73.989938,987039.0203,202831.5567,Subway Station,SN 232,New York,TransitWirelessWiFi,,9/9/9999,1,Manhattan,MN22,East Village,2,10003,103,3602,3602,0,0,1634,"(40.7234019998, -73.989938)"
9695,3,Limited Free,40.661197,-73.965252,993890.5617,180170.1984,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,9/9/9999,3,Brooklyn,BK99,park-cemetery-etc-Brooklyn,39,11215,355,177,177,0,3011170001,892,"(40.6611970004, -73.9652520003)"
10273,4,Free,40.76578525,-73.919173,1006639.66,218283.2994,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-021329,10/9/2017,4,Queens,QN70,Astoria,22,11103,401,63,63,4009036,4006250050,4678,"(40.765785254, -73.9191729969)"
10578,2,Limited Free,40.811544,-73.914138,1008018.049,234956.1003,Indoor,3 free 10 min sessions,Bronx,GuestWiFi,,9/9/9999,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,37,37,2003692,2025570001,1382,"(40.811544, -73.9141379999)"
10999,1,Free,40.71548815,-74.01621384,979755.2587,199948.5559,Library,,New York,NYPL,,9/9/9999,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10282,101,31703,31703,1087518,1000167516,34,"(40.7154881544, -74.0162138359)"
9814,1,Free,40.7148,-74.0028,983473.786,199697.4366,Outdoor,,New York,attwifi,,9/9/9999,1,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,10007,101,31,31,0,1001680001,954,"(40.7147999999, -74.0028000002)"
12144,1,Free,40.77544328,-73.98236687,989133.796,221792.2018,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012517,10/6/2017,1,Manhattan,MN14,Lincoln Square,6,10023,107,153,153,1070358,1011397500,4159,"(40.7754432796, -73.9823668697)"
12567,1,Free,40.75413992,-73.99233961,986372.3543,214030.2862,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000489,4/27/2016,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10018,104,111,111,1013600,1007600050,3218,"(40.7541399203, -73.99233961)"
11658,3,Limited Free,40.597585,-74.001112,983941.1899,156992.7359,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,9/9/9999,3,Brooklyn,BK27,Bath Beach,43,11214,311,292,292,0,3064900024,1214,"(40.5975849999, -74.0011120005)"
9869,3,Free,40.693636,-73.988347,987481.462,191986.9602,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,11,11,3391417,3001400160,1012,"(40.6936359997, -73.9883469996)"
11903,4,Free,40.75418823,-73.92939864,1003810.489,214055.6769,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011536,3/14/2018,4,Queens,QN68,Queensbridge-Ravenswood-Long Island City,26,11106,401,55,55,4007954,4006020010,4067,"(40.7541882302, -73.9293986402)"
10049,2,Free,40.82290357,-73.81909364,1034319.355,239134.8541,Library,,Bronx,NYPL,,9/9/9999,2,Bronx,BX52,Schuylerville-Throgs Neck-Edgewater Park,13,10465,210,158,158,2077131,2054390001,471,"(40.8229035714, -73.8190936365)"
10772,1,Free,40.811109,-73.952343,997442.3483,234789.5544,Subway Station,SN 153,New York,TransitWirelessWiFi,,9/9/9999,1,Manhattan,MN09,Morningside Heights,9,10027,109,20901,20901,0,0,1593,"(40.8111090001, -73.9523430005)"
11369,4,Free,40.702147,-73.801109,1039396.838,195150.1609,Subway Station,SN 278,Queens,TransitWirelessWiFi,,9/9/9999,4,Queens,QN61,Jamaica,27,11433,412,246,246,0,0,1569,"(40.702147, -73.8011089995)"
10301,3,Free,40.662189,-73.996017,985355.0358,180529.7246,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021522,8/22/2017,3,Brooklyn,BK32,Sunset Park West,38,11232,307,145,145,3000000,3006430000,4706,"(40.6621889998, -73.9960170003)"
11502,5,Limited Free,40.578631,-74.076801,962915.7897,150096.6664,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,9/9/9999,5,Staten Island,SI36,Old Town-Dongan Hills-South Beach,50,10305,595,11201,11201,0,5035250200,206,"(40.5786309996, -74.0768009998)"
11482,1,Free,40.7329605,-73.98617294,988082.0832,206314.158,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013973,10/19/2016,1,Manhattan,MN21,Gramercy,2,10003,106,48,48,1019504,1008960010,4377,"(40.7329605004, -73.9861729396)"
10712,1,Free,40.732039,-73.987938,987592.9539,205978.3542,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-008227,4/7/2017,1,Manhattan,MN22,East Village,2,10003,103,40,40,1006851,1004680000,3818,"(40.7320389999, -73.9879380003)"
11188,4,Free,40.76368606,-73.91505124,1007782.158,217519.5745,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-013594,6/29/2017,4,Queens,QN70,Astoria,22,11103,401,149,149,4011253,4006800050,4313,"(40.7636860602, -73.9150512395)"
12834,1,Free,40.76785489,-73.96225464,994705.4118,219029.2592,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000837,3/29/2016,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10065,108,120,120,1042479,1014030030,3338,"(40.7678548897, -73.9622546401)"
10442,4,Limited Free,40.729869,-73.773841,1046931.389,205268.4409,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN99,park-cemetery-etc-Queens,23,11423,408,1283,1283,0,4072900001,818,"(40.729869, -73.7738410001)"
12596,1,Free,40.80616044,-73.9433156,999942.4683,232988.1079,Library,,New York,NYPL,,9/9/9999,1,Manhattan,MN11,Central Harlem South,9,10027,110,200,200,1053460,1017220030,456,"(40.8061604421, -73.9433155984)"
11469,1,Free,40.76232841,-73.99364234,986011.2091,217013.5916,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013881,3/19/2018,1,Manhattan,MN15,Clinton,3,10036,104,129,129,1026966,1010750030,4364,"(40.7623284104, -73.9936423401)"
12084,3,Free,40.6879008,-73.99314691,986150.5753,189897.3184,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-000049,1/5/2018,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,43,43,3002846,3002800020,3039,"(40.6879008003, -73.9931469103)"
9970,2,Free,40.85487778,-73.86414358,1021832.851,250761.695,Library,,Bronx,NYPL,,9/9/9999,2,Bronx,BX49,Pelham Parkway,13,10462,211,228,228,2049427,2043210070,387,"(40.8548777848, -73.8641435801)"
10027,3,Free,40.59265313,-73.9886821,987393.2909,155196.1313,Library,,Brooklyn,BPLUNWIRED,,9/9/9999,3,Brooklyn,BK29,Bensonhurst East,47,11214,313,304,304,3186777,3068970035,445,"(40.5926531297, -73.9886820957)"
12196,1,Free,40.74533995,-73.98276825,989024.7844,210824.5505,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012735,10/12/2018,1,Manhattan,MN17,Midtown-Midtown South,2,10016,105,74,74,1080789,1008610040,4211,"(40.74533995, -73.9827682499)"
12372,3,Free,40.706607,-73.922913,1005622.626,196721.8707,Subway Station,SN 126,Brooklyn,TransitWirelessWiFi,,9/9/9999,3,Brooklyn,BK77,Bushwick North,34,11237,304,447,447,0,0,1701,"(40.7066070001, -73.9229129996)"
10625,1,Free,40.7922967,-73.94398813,999759.5149,227936.9438,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000902,6/15/2016,1,Manhattan,MN33,East Harlem South,8,10029,111,170,170,1080688,1016560000,3383,"(40.7922967001, -73.94398813)"
10525,3,Limited Free,40.720079,-73.949511,998245.4146,201624.7585,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,0,9/9/9999,3,Brooklyn,BK73,North Side-South Side,33,11222,301,515,515,0,3026960001,96,"(40.7200789997, -73.9495109998)"
11523,3,Free,40.689334,-73.981975,989248.7866,190419.9148,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK68,Fort Greene,33,11201,302,33,33,3000357,3001490022,1047,"(40.6893339998, -73.9819749997)"
12722,1,Free,40.75864931,-73.97514297,991136.3143,215674.0881,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000749,5/5/2017,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,102,102,1035470,1012870010,3299,"(40.7586493104, -73.9751429701)"
10918,1,Free,40.807594,-73.939065,1001118.837,233511.1938,Outdoor,,New York,Harlem Wi-Fi,,9/9/9999,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10035,111,206,206,0,0,751,"(40.8075940004, -73.939065)"
11808,3,Free,40.69472554,-73.9942271,985850.8413,192383.7498,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-014440,9/9/9999,3,Brooklyn,BK09,Brooklyn Heights-Cobble Hill,33,11201,302,5,5,3002077,3002490030,4428,"(40.6947255403, -73.9942270995)"
11165,1,Free,40.82221486,-73.94223468,1000237.852,238837.5014,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013361,10/19/2016,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10030,110,232,232,1060439,1020300000,4290,"(40.8222148602, -73.9422346805)"
12744,1,Free,40.71990707,-73.99406649,985894.7572,201558.1416,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003249,8/19/2016,1,Manhattan,MN27,Chinatown,1,10002,103,18,18,1005660,1004240010,3671,"(40.7199070697, -73.9940664903)"
12675,1,Free,40.764338,-73.984767,988469.7425,217746.0544,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000549,4/27/2016,1,Manhattan,MN15,Clinton,3,10019,104,133,133,1025400,1010447500,3252,"(40.7643380004, -73.9847670002)"
10857,2,Limited Free,40.827831,-73.922677,1005649.072,240887.8388,Outdoor,3 free 10 min sessions,Bronx,GuestWiFi,,9/9/9999,2,Bronx,BX63,West Concourse,8,10451,204,195,195,0,2024690001,1323,"(40.8278309999, -73.9226770005)"
11600,5,Limited Free,40.643782,-74.102245,955875.5213,173840.0799,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,9/9/9999,5,Staten Island,SI22,West New Brighton-New Brighton-St. George,49,10310,501,97,97,0,5000760200,1154,"(40.6437820001, -74.1022450006)"
11614,1,Limited Free,40.793669,-73.936816,1001745.095,228438.2712,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,9/9/9999,1,Manhattan,MN34,East Harlem North,8,10029,111,178,178,1085632,1017050001,1168,"(40.7936690002, -73.9368160005)"
10680,1,Free,40.784712,-73.979564,989909.3108,225169.2787,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000975,11/21/2016,1,Manhattan,MN12,Upper West Side,6,10024,107,167,167,1081047,1012280010,3438,"(40.7847119996, -73.9795639995)"
12865,1,Free,40.780782,-73.9524,997432.5737,223740.3679,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000886,3/28/2016,1,Manhattan,MN32,Yorkville,5,10128,108,154,154,1048874,1015350000,3369,"(40.780782, -73.9524000005)"
11427,1,Free,40.76035998,-73.96166314,994870.4515,216298.6879,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010787,3/14/2018,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5,10065,108,110,110,1044204,1014350020,3923,"(40.7603599798, -73.9616631402)"
12871,1,Free,40.78581769,-73.94903127,998364.4586,225575.5656,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000892,3/23/2016,1,Manhattan,MN33,East Harlem South,5,10029,111,158,158,1082901,1016240030,3375,"(40.7858176901, -73.9490312697)"
12803,1,Free,40.7039098,-74.00908241,981731.7695,195729.9262,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000771,2/23/2018,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10004,101,9,9,1083346,1000327500,3307,"(40.7039097998, -74.0090824103)"
11328,4,Limited Free,40.739154,-73.737718,1056932.949,208679.1555,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN43,Bellerose,23,11426,413,1567,1567,0,4078600020,17,"(40.739154, -73.7377180002)"
11732,4,Free,40.76730678,-73.92211147,1005825.189,218836.9039,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-010981,1/10/2018,4,Queens,QN71,Old Astoria,22,11102,401,71,71,4007687,4005950010,3968,"(40.7673067797, -73.92211147)"
11210,1,Free,40.74514234,-73.98250633,989097.3748,210752.5694,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013736,8/3/2017,1,Manhattan,MN20,Murray Hill-Kips Bay,2,10016,105,72,72,1018457,1008870000,4335,"(40.7451423403, -73.9825063298)"
12052,1,Free,40.73598356,-73.99799012,984807.0005,207415.2575,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012372,6/12/2018,1,Manhattan,MN23,West Village,3,10011,102,71,71,1010577,1006070040,4139,"(40.73598356, -73.9979901195)"
10290,3,Free,40.681596,-73.977038,990618.6798,187601.0569,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021504,8/15/2017,3,Brooklyn,BK37,Park Slope-Gowanus,39,11217,306,129,129,3018442,3009300050,4695,"(40.681596, -73.9770380003)"
11673,3,Limited Free,40.6559,-73.90285,1011205.646,178253.389,Indoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,9/9/9999,3,Brooklyn,BK81,Brownsville,42,11212,316,922,922,0,3038680011,1230,"(40.6559, -73.9028500002)"
10740,2,Limited Free,40.841626,-73.892961,1013866.804,245922.5187,Outdoor,3 free 10 min sessions,Bronx,GuestWiFi,,9/9/9999,2,Bronx,BX17,East Tremont,17,10457,206,36902,36902,2009945,2029480058,1289,"(40.8416259997, -73.8929609999)"
